id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	catalogNumber	individualCount	year	month	day	fieldNotes	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:AADC:NSSD:NSSD-3567	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3567	2	1989	07	12	whales were following a length of floating rope in the water	Southern Ocean	Australia		0	0			500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3576	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3576	2	1990	03	07	-	Southern Ocean	Australia	30y from ship	0	0	-58.7166666667	76.4	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3591	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3591	0	1988	02	07		Southern Ocean	Australia	starboard side of ship	0	0	-61.5666666667	80.5833333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3271	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3271	1	1984	09	14	swan with yacht, rolling in bow waves  See file part 1	Southern Ocean	Australia		0	0	-6.03333333333	76.4166666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3258	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3258	1	1983	01	18	Played under and around the boat for half and hour  See File part 1	Southern Ocean	Australia	Mid North Atlantic	0	0	16.6166666667	-48.65	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3581	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3581	1	1988	01	11	-	Southern Ocean	Australia	antarctic n/n/e of prydz	0	0	-62.7166666667	82.7833333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3444	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3444	1	1984	07	17	CHECK - to strandings database - stranded on beach See File part 1 - whale taken to Coffs Harbour dolphinarium but later died	Southern Ocean	Australia	Grafton	0	0	-29.6833333333	153	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3944	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3944	3	1983	08	20		Southern Ocean	Australia		0	0	-23.8833333333	152.4	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3931	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3931	1	1983	01	08		Southern Ocean	Australia		0	0	-13.0333333333	143.9	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3829	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3829	1	1980	11	24		Southern Ocean	Australia		0	0	-36.1	80.9	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3828	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3828	1	1980	11	22		Southern Ocean	Australia		0	0	-24.1666666667	87.6666666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3871	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3871	0	1981	01	28	Ignored ship, apparently feeding, some breaching.	Southern Ocean	Australia		0	0	-63.4833333333	-56.55	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3868	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3868	1	1981	01	22		Southern Ocean	Australia		0	0	-57.1666666667	-56.2166666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3861	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3861	3	1981	01	06	Prominent dorsal, curved back.	Southern Ocean	Australia		0	0	-60.0833333333	-55	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3854	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3854	3	1980	12	29	3 small animals, probably Minke Whale .	Southern Ocean	Australia	53 nautical miles south-e	0	0	-56.5	68.8333333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3850	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3850	5	1980	12	28	Five animals spouting close to the ship.	Southern Ocean	Australia		0	0	-60	-60	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3847	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3847	1	1980	12	19	One animal, heading south, spouted.	Southern Ocean	Australia	?	0	0			500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3845	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3845	1	1980	12	18		Southern Ocean	Australia		0	0	-55.95	-11.1666666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3905	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3905	5	1980	07	09	Quite young as they lakced scars or parasites - no adult present. Swimming with them 30 minutes.	Southern Ocean	Australia	5km north-each of Lizard	0	0	14.6	32	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3904	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3904	1	1980	07	09	Probably a male.	Southern Ocean	Australia	Yonge Reef Qld	0	0	-14.6166666667	145.633333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3895	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3895	3	1981	02	23	Moved away from ship, jumping quite high from surface.	Southern Ocean	Australia		0	0	-62.2833333333	160.833333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3893	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3893	1	1981	02	21		Southern Ocean	Australia		0	0	-71	170	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3892	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3892	1	1981	02	20	Ignored ship.	Southern Ocean	Australia		0	0	-74.8833333333	168.85	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3891	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3891	1	1981	02	20	Ignored ship.	Southern Ocean	Australia		0	0	-75.0166666667	168.683333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3889	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3889	1	1981	02	19	Cruising close to surface, blowing regularly.	Southern Ocean	Australia		0	0	-77.4333333333	166	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3888	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3888	1	1981	02	19	Ignored ship.	Southern Ocean	Australia		0	0	-77.0666666667	166.316666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3887	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3887	8	1981	02	17		Southern Ocean	Australia		0	0	-77.0666666667	166.5	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3885	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3885	12	1981	02	17	Feeding very close to Ross Ice Shelf.	Southern Ocean	Australia		0	0	-77.3	173.166666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3884	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3884	6	1981	02	15	One group 2, one group of 4.	Southern Ocean	Australia		0	0	-73	-176	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3883	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3883	3	1981	02	14	Crossing bow of ship.	Southern Ocean	Australia		0	0	-71.05	-163.75	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3882	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3882	1	1981	02	13	Cruising parallel to, but ignoring ship.  Blew 3 times.	Southern Ocean	Australia		0	0	-70	153.083333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3881	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3881	1	1981	02	12		Southern Ocean	Australia		0	0	-68.2833333333	-135.083333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3880	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3880	12	1981	02	11	Turned away from ship on approach. Sighting 5 minutes.	Southern Ocean	Australia		0	0	-68	-112.916666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-3879	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3879	1	1981	02	10	Sickle-shaped dorsal fin.	Southern Ocean	Australia		0	0	-68	-98	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-4282	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4282	1	1991	09	14		Southern Ocean	Australia		0	0	-20.95	156.366666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-4076	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4076	4	1987	08	25		Southern Ocean	Australia		0	0	-20.9666666667	150.2	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-4265	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4265	3	1991	08	17	Dorsal one third forward of tail.	Southern Ocean	Australia	13 nautical miles bearing	0	0	-23.3666666667	151.55	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-4366	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4366	2	1992	08	29		Southern Ocean	Australia	Southern end Marion Reef	0	0	-19.2833333333	152.216666667	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-4361	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4361	2	1992	08	19		Southern Ocean	Australia	en route to Chesterfield	0	0	-20.75	161.333333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-4487	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4487	1	1994	09	13	Animal was directed to open water by Navy Staff and David Murray from ANCA	Southern Ocean	Australia	Bindiline Beach Beecroft	0	0	-35.1833333333	150.683333333	500		Balaenoptera acutorostrata	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	acutorostrata		Laciphde,1804
urn:catalog:AADC:NSSD:NSSD-5649	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5649	1	1994	11	20	animal stranded in river for several months, See file Part 6 - animal stranded itself on sandbar and was put on pontoon by NSWNPWS and taken out	Southern Ocean	Australia	Manning River Taree NSW	0	0	-31.8833333333	152.566666667	500		Balaenoptera edeni	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	edeni		Anderson,1878
urn:catalog:AADC:NSSD:NSSD-4397	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4397	6	1991	11	30	Very active	Southern Ocean	Australia	Off Tura Beach	0	0	-37.0833333333	149.916666667	500		Balaenoptera edeni	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	edeni		Anderson,1878
urn:catalog:AADC:NSSD:NSSD-6006	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6006	1	1999	01	14		Southern Ocean	Australia		0	0	-48.65	95.7333333333	500		Lagenorhynchus cruciger	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	cruciger		(Quoy and Gaimard,1824)
urn:catalog:AADC:NSSD:NSSD-5827	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5827		1997	01	20	link 1862	Southern Ocean	Australia		0	0	-53.8333333333	144.666666667	500		Lagenorhynchus cruciger	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	cruciger		(Quoy and Gaimard,1824)
urn:catalog:AADC:NSSD:NSSD-3876	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3876	3	1981	02	02	Blunt peak.	Southern Ocean	Australia		0	0	-55	-66	500		Lagenorhynchus cruciger	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	cruciger		(Quoy and Gaimard,1824)
urn:catalog:AADC:NSSD:NSSD-3857	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3857	1	1981	01	01	Very small (5ft) dorsal fin.  Sighting 3 minutes.	Southern Ocean	Australia		0	0	-53.5	-63.4166666667	500		Lagenorhynchus cruciger	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	cruciger		(Quoy and Gaimard,1824)
urn:catalog:AADC:NSSD:NSSD-3826	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3826	0	1980	11	21	well outside normal latitude(10 degrees north of normal limit)	Southern Ocean	Australia		0	0	-20.0666666667	90.8	500		Lagenorhynchus obscurus	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	obscurus		Gray,1828
urn:catalog:AADC:NSSD:NSSD-3869	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3869	8	1981	01	22	Animals did not break water.	Southern Ocean	Australia		0	0	-57.5833333333	-56.2	500		Lagenorhynchus obscurus	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	obscurus		Gray,1828
urn:catalog:AADC:NSSD:NSSD-5119	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5119	200	1986	01	22		Southern Ocean	Australia	off Christchurch NZ	0	0	-43	174	500		Lissodelphis peronii	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lissodelphis	peronii		(Laciphde,1804)
urn:catalog:AADC:NSSD:NSSD-5179	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5179	20	1985	12	21	See Radio entry 163	Southern Ocean	Australia		0	0	-46	163	500		Lissodelphis peronii	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lissodelphis	peronii		(Laciphde,1804)
urn:catalog:AADC:NSSD:NSSD-5176	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5176	7	1985	12	18	See Radio Entry 160	Southern Ocean	Australia	Middle of the Tasman Sea	0	0	-36	160	500		Lissodelphis peronii	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lissodelphis	peronii		(Laciphde,1804)
urn:catalog:AADC:NSSD:NSSD-5172	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5172	100	1985	12	20		Southern Ocean	Australia	West of the southern tip of NZ	0	0	-45.25	165.333333333	500		Lissodelphis peronii	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lissodelphis	peronii		(Laciphde,1804)
urn:catalog:AADC:NSSD:NSSD-5171	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5171	100	1985	12	10		Southern Ocean	Australia	Off the East coast of the Sout	0	0	-43	174.25	500		Lissodelphis peronii	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lissodelphis	peronii		(Laciphde,1804)
